Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
581762825940075893,Order,2025/12/21,2025/12/27,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581762825940075893,98,0,0,0,0,0,0,0,0,1000,1000,/,
581762838611002478,Order,2025/12/21,2025/12/27,THB,82.29,99,99,139,-40,0,0,0,-16.71,-2.92,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581762838611002478,91.08,0,0,0,7.92,0,0,0,0,500,500,/,
581762714448201238,Order,2025/12/21,2025/12/27,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,,0,581762714448201238,118,0,0,0,0,0,0,0,0,1000,1000,/,
581762535092945972,Order,2025/12/21,2025/12/27,THB,82.03,99,99,119,-20,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581762535092945972,99,0,0,0,0,0,0,0,0,500,500,/,
581762250462562092,Order,2025/12/21,2025/12/27,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581762250462562092,78,0,0,0,0,0,0,0,0,1000,1000,/,
581757572300179274,Order,2025/12/21,2025/12/27,THB,89.61,108,108,108,0,0,0,0,-18.39,-3.46,-6.93,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93,-1.07,0,0,,0,581757572300179274,107.7,0,0,0,0.3,0,0,0,0,1000,1000,/,
581755217156867525,Order,2025/12/21,2025/12/27,THB,167.39,207,207,207,0,0,0,0,-39.61,-6.18,-13.29,0,0,-48,48,0,0,0,0,-5.78,-5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.29,-1.07,0,0,,0,581755217156867525,192.51,0,0,0,14.49,0,0,0,0,1500,1500,"1733634449557194312 * 1;
1733371064524965448 * 1;
1733544459524867656 * 1;",
581750936773363222,Order,2025/12/21,2025/12/27,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581750936773363222,59,0,0,0,0,0,0,0,0,500,500,/,
581738794528900666,Order,2025/12/20,2025/12/27,THB,41.18,49,49,49,0,0,0,0,-7.82,-0.45,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581738794528900666,14,0,0,0,35,0,0,0,0,500,500,/,
581763262963287329,Order,2025/12/21,2025/12/26,THB,176.90,212,212,256,-44,0,0,0,-35.1,-6.81,-13.61,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.61,-1.07,0,0,,0,581763262963287329,212,0,0,0,0,0,0,0,0,2000,2000,/,
581763209466119181,Order,2025/12/21,2025/12/26,THB,129.88,156,156,196,-40,0,0,0,-26.12,-5.01,-10.02,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.02,-1.07,0,0,,0,581763209466119181,156,0,0,0,0,0,0,0,0,2000,2000,/,
581762830414808692,Order,2025/12/21,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581762830414808692,39,0,0,0,0,0,0,0,0,500,500,/,
581762683910390879,Order,2025/12/21,2025/12/26,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581762683910390879,99,0,0,0,0,0,0,0,0,500,500,/,
581762292481885946,Order,2025/12/21,2025/12/26,THB,58.95,78,78,98,-20,0,0,0,-19.05,-2.5,-5.01,0,0,-35,35,0,0,0,0,-5.46,-5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581762292481885946,78,0,0,0,0,0,0,0,0,1000,1000,1733370823505512008 * 2;,
581759493172398079,Order,2025/12/21,2025/12/26,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581759493172398079,49,0,0,0,0,0,0,0,0,500,500,/,
581758758586189441,Order,2025/12/21,2025/12/26,THB,58.75,69,69,69,0,0,0,0,-10.25,-0.32,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581758758586189441,10,0,0,0,59,0,0,0,0,500,500,/,
581758170243892610,Order,2025/12/21,2025/12/26,THB,98.83,119,119,139,-20,0,0,0,-20.17,-3.82,-7.64,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,,0,581758170243892610,119,0,0,0,0,0,0,0,0,500,500,1733406442781247048 * 1;,
581757319710934658,Order,2025/12/21,2025/12/26,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581757319710934658,69,0,0,0,0,0,0,0,0,500,500,1733371030971713096 * 1;,
581752675824076185,Order,2025/12/21,2025/12/26,THB,41.31,49,49,49,0,0,0,0,-7.69,-0.32,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581752675824076185,10,0,0,0,39,0,0,0,0,500,500,/,
581752230937135027,Order,2025/12/21,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581752230937135027,59,0,0,0,0,0,0,0,0,500,500,/,
581752071145686866,Order,2025/12/21,2025/12/26,THB,32.93,39,39,49,-10,0,0,0,-6.07,0,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581752071145686866,0.01,0,0,0,38.99,0,0,0,0,500,500,/,
581752001198327510,Order,2025/12/21,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581752001198327510,59,0,0,0,0,0,0,0,0,500,500,/,
581751924725811181,Order,2025/12/21,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581751924725811181,59,0,0,0,0,0,0,0,0,500,500,/,
581751804007384792,Order,2025/12/21,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581751804007384792,39,0,0,0,0,0,0,0,0,500,500,/,
581751789355501289,Order,2025/12/21,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581751789355501289,39,0,0,0,0,0,0,0,0,500,500,/,
581751771621065771,Order,2025/12/21,2025/12/26,THB,71.13,86,86,108,-22,0,0,0,-14.87,-2.76,-5.52,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52,-1.07,0,0,,0,581751771621065771,86,0,0,0,0,0,0,0,0,1000,1000,/,
581751794658608842,Order,2025/12/21,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581751794658608842,39,0,0,0,0,0,0,0,0,500,500,/,
581751759997142799,Order,2025/12/21,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581751759997142799,59,0,0,0,0,0,0,0,0,500,500,/,
581751744167839236,Order,2025/12/21,2025/12/26,THB,38.38,47,47,59,-12,0,0,0,-8.62,-1.51,-3.02,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02,-1.07,0,0,,0,581751744167839236,47,0,0,0,0,0,0,0,0,500,500,/,
581751352821646695,Order,2025/12/21,2025/12/26,THB,129.05,155,155,187,-32,0,0,0,-25.95,-4.98,-9.95,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.95,-1.07,0,0,,0,581751352821646695,155,0,0,0,0,0,0,0,0,1500,1500,/,
581751333964186994,Order,2025/12/21,2025/12/26,THB,308.70,369,369,443,-74,0,0,0,-60.3,-9.85,-23.69,0,-2,-75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.69,-1.07,0,0,,0,581751333964186994,306.8,0,0,0,62.2,0,0,0,0,3500,3500,/,
581751294702552928,Order,2025/12/21,2025/12/26,THB,123.18,148,148,187,-39,0,0,0,-24.82,-4.75,-9.5,0,0,-98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,-1.07,0,0,,0,581751294702552928,148,0,0,0,0,0,0,0,0,1500,1500,/,
581750226191484739,Order,2025/12/21,2025/12/26,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581750226191484739,49,0,0,0,0,0,0,0,0,500,500,/,
581748804883809938,Order,2025/12/21,2025/12/26,THB,48.61,59,59,59,0,0,0,0,-10.39,-1.74,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581748804883809938,54.28,0,0,0,4.72,0,0,0,0,500,500,/,
581747598372275509,Order,2025/12/20,2025/12/26,THB,89.60,108,108,128,-20,0,0,0,-18.4,-3.47,-6.93,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93,-1.07,0,0,,0,581747598372275509,108,0,0,0,0,0,0,0,0,1000,1000,/,
581747353431999717,Order,2025/12/20,2025/12/26,THB,50.35,59,59,69,-10,0,0,0,-8.65,0,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581747353431999717,0.01,0,0,0,58.99,0,0,0,0,500,500,/,
581747306004711299,Order,2025/12/20,2025/12/26,THB,180.31,216,216,256,-40,0,0,0,-35.69,-6.88,-13.87,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.87,-1.07,0,0,,0,581747306004711299,214.22,0,0,0,1.78,0,0,0,0,2000,2000,/,
581746969108908029,Order,2025/12/20,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746969108908029,59,0,0,0,0,0,0,0,0,500,500,/,
581746845219128650,Order,2025/12/20,2025/12/26,THB,37.45,47,47,59,-12,0,0,0,-9.55,-2.44,-3.02,0,0,-29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02,-1.07,0,0,,0,581746845219128650,76,0,0,0,0,0,0,0,0,500,500,/,
581746858405758088,Order,2025/12/20,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746858405758088,59,0,0,0,0,0,0,0,0,500,500,/,
581746550272787697,Order,2025/12/20,2025/12/26,THB,144.16,173,173,216,-43,0,0,0,-28.84,-5.55,-11.11,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.11,-1.07,0,0,,0,581746550272787697,173,0,0,0,0,0,0,0,0,2000,2000,/,
581746524893381865,Order,2025/12/20,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746524893381865,59,0,0,0,0,0,0,0,0,500,500,/,
581746499807250177,Order,2025/12/20,2025/12/26,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581746499807250177,99,0,0,0,0,0,0,0,0,500,500,/,
581746427079460525,Order,2025/12/20,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581746427079460525,39,0,0,0,0,0,0,0,0,500,500,/,
581746122968826922,Order,2025/12/20,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746122968826922,59,0,0,0,0,0,0,0,0,500,500,/,
581739271624623225,Order,2025/12/20,2025/12/26,THB,71.90,99,99,99,0,0,0,0,-27.1,-4.4,-6.36,0,0,-38,0,38,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581739271624623225,137,0,0,0,0,0,0,0,0,500,500,/,
581728200830060124,Order,2025/12/19,2025/12/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581728200830060124,39,0,0,0,0,0,0,0,0,500,500,/,
581728027552679920,Order,2025/12/19,2025/12/26,THB,69.48,84,84,98,-14,0,0,0,-14.52,-2.67,-5.39,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-1.07,0,0,,0,581728027552679920,83.3,0,0,0,0.7,0,0,0,0,1000,1000,/,
581718172279342878,Order,2025/12/18,2025/12/26,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581718172279342878,98,0,0,0,0,0,0,0,0,1000,1000,/,
581715469137774059,Order,2025/12/18,2025/12/26,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581715469137774059,49,0,0,0,0,0,0,0,0,500,500,1733370823505512008 * 1;,
581672534191211898,Order,2025/12/15,2025/12/26,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581672534191211898,59,0,0,0,0,0,0,0,0,500,500,/,
581751247122367970,Order,2025/12/21,2025/12/25,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581751247122367970,99,0,0,0,0,0,0,0,0,500,500,/,
581746030798145456,Order,2025/12/20,2025/12/25,THB,47.24,59,59,69,-10,0,0,0,-11.76,-3.11,-3.79,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746030798145456,97,0,0,0,0,0,0,0,0,500,500,/,
581737437073016679,Order,2025/12/20,2025/12/25,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581737437073016679,49,0,0,0,0,0,0,0,0,500,500,1733406457898436168 * 1;,
581736149884175508,Order,2025/12/20,2025/12/25,THB,58.43,69,69,69,0,0,0,0,-10.57,-0.64,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581736149884175508,20,0,0,0,49,0,0,0,0,500,500,/,
581735780759340548,Order,2025/12/20,2025/12/25,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581735780759340548,49,0,0,0,0,0,0,0,0,500,500,/,
581735547455703032,Order,2025/12/20,2025/12/25,THB,81.20,98,98,98,0,0,0,0,-16.8,-3.15,-6.29,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581735547455703032,98,0,0,0,0,0,0,0,0,1000,1000,/,
581732557366658583,Order,2025/12/19,2025/12/25,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581732557366658583,49,0,0,0,0,0,0,0,0,500,500,/,
581731687600129558,Order,2025/12/19,2025/12/25,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581731687600129558,59,0,0,0,0,0,0,0,0,500,500,/,
581731425285670791,Order,2025/12/19,2025/12/25,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581731425285670791,59,0,0,0,0,0,0,0,0,500,500,/,
581730527215323027,Order,2025/12/19,2025/12/25,THB,41.63,49,49,49,0,0,0,0,-7.37,0,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581730527215323027,0.01,0,0,0,48.99,0,0,0,0,500,500,/,
581730157403408217,Order,2025/12/19,2025/12/25,THB,70.91,99,99,99,0,0,0,0,-28.09,-4.4,-6.36,0,0,-38,0,38,0,0,0,-9.9,-9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581730157403408217,137,0,0,0,0,0,0,0,0,500,500,/,
581729718124971564,Order,2025/12/19,2025/12/25,THB,23.79,30,30,30,0,0,0,0,-6.21,-0.96,-2.25,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-1.07,0,0,,0,581729718124971564,30,0,0,0,0,0,0,0,0,500,500,1732029144713692744 * 1;,
581729611728782592,Order,2025/12/19,2025/12/25,THB,346.65,414,414,414,0,0,0,0,-67.35,-13.12,-26.58,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.58,-1.07,0,0,,0,581729611728782592,408.83,0,0,0,5.17,0,0,0,0,3000,3000,/,
581728071070221863,Order,2025/12/19,2025/12/25,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581728071070221863,99,0,0,0,0,0,0,0,0,500,500,/,
581727442397792106,Order,2025/12/19,2025/12/25,THB,338.67,406,406,492,-86,0,0,0,-67.33,-12.12,-26.07,0,-2,-79,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.07,-1.07,0,0,,0,581727442397792106,377.58,0,0,0,28.42,0,0,0,0,4000,4000,/,
581722561496777733,Order,2025/12/19,2025/12/25,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581722561496777733,99,0,0,0,0,0,0,0,0,500,500,/,
581717470273569836,Order,2025/12/18,2025/12/25,THB,39.74,49,49,59,-10,0,0,0,-9.26,-1.89,-3.15,0,0,-38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581717470273569836,59,0,0,0,0,0,0,0,0,500,500,/,
581686231088530647,Order,2025/12/16,2025/12/25,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581686231088530647,49,0,0,0,0,0,0,0,0,500,500,1733406457898305096 * 1;,
581732098362672672,Order,2025/12/19,2025/12/24,THB,29.98,37,37,49,-12,0,0,0,-7.02,-1.19,-2.38,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-1.07,0,0,,0,581732098362672672,37,0,0,0,0,0,0,0,0,500,500,/,
581732053612004637,Order,2025/12/19,2025/12/24,THB,29.98,37,37,49,-12,0,0,0,-7.02,-1.19,-2.38,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-1.07,0,0,,0,581732053612004637,37,0,0,0,0,0,0,0,0,500,500,/,
581731936769049747,Order,2025/12/19,2025/12/24,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581731936769049747,39,0,0,0,0,0,0,0,0,500,500,/,
581731627101619844,Order,2025/12/19,2025/12/24,THB,213.00,255,255,324,-69,0,0,0,-42,-8.19,-16.37,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.37,-1.07,0,0,,0,581731627101619844,255,0,0,0,0,0,0,0,0,3000,3000,/,
581728079037957482,Order,2025/12/19,2025/12/24,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581728079037957482,98,0,0,0,0,0,0,0,0,1000,1000,/,
581727885162546217,Order,2025/12/19,2025/12/24,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581727885162546217,59,0,0,0,0,0,0,0,0,500,500,/,
581727830035760679,Order,2025/12/19,2025/12/24,THB,249.10,298,298,406,-108,0,0,0,-48.9,-9.57,-19.13,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.13,-1.07,0,0,,0,581727830035760679,298,0,0,0,0,0,0,0,0,2000,2000,/,
581727416529487441,Order,2025/12/19,2025/12/24,THB,57.39,78,78,98,-20,0,0,0,-20.61,-2.5,-5.01,0,0,-29,29,0,0,0,0,-7.02,-7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581727416529487441,78,0,0,0,0,0,0,0,0,1000,1000,/,
581723841924400742,Order,2025/12/19,2025/12/24,THB,41.31,49,49,49,0,0,0,0,-7.69,-0.32,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581723841924400742,10,0,0,0,39,0,0,0,0,500,500,/,
581723075021211590,Order,2025/12/19,2025/12/24,THB,79.77,96,96,118,-22,0,0,0,-16.23,-2.84,-6.16,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16,-1.07,0,0,,0,581723075021211590,88.32,0,0,0,7.68,0,0,0,0,1000,1000,/,
581722787057469109,Order,2025/12/19,2025/12/24,THB,59.07,69,69,79,-10,0,0,0,-9.93,0,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581722787057469109,0.01,0,0,0,68.99,0,0,0,0,500,500,/,
581722507249550977,Order,2025/12/19,2025/12/24,THB,94.63,114,114,128,-14,0,0,0,-19.37,-3.66,-7.32,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.32,-1.07,0,0,,0,581722507249550977,114,0,0,0,0,0,0,0,0,1000,1000,/,
